TransactionId,Date,Category,Product,Region,Quantity,UnitPrice
T16941,2024-05-12,Books,Novel,East,9,1475.96
T16942,2024-06-28,Electronics,Keyboard,East,5,265.92
T16943,2024-08-30,Clothing,Socks,East,2,1184.5
T16944,2024-02-23,Home,Blender,South,1,415.4
T16945,2024-03-16,Electronics,Keyboard,North,3,1639.8
T16946,2024-11-24,Clothing,Socks,South,6,1954.52
T16947,2024-06-16,Clothing,T-Shirt,South,4,72.83
T16948,2024-10-23,Home,Blender,South,1,917.03
T16949,2024-08-09,Clothing,T-Shirt,West,3,256.38
T16950,2024-05-15,Electronics,Mouse,South,7,813.08
T16951,2024-07-20,Electronics,Laptop,South,5,236.43
T16952,2024-02-11,Electronics,Mouse,East,8,722.73
T16953,2024-03-02,Electronics,Headphones,North,4,1993.73
T16954,2024-03-15,Home,Vacuum,South,7,1820.98
T16955,2024-08-26,Clothing,Hat,North,9,1929.39
T16956,2024-01-17,Electronics,Laptop,South,10,1219.23
T16957,2024-09-03,Electronics,Headphones,West,5,642.07
T16958,2024-02-08,Electronics,Keyboard,East,8,341.14
T16959,2024-01-24,Electronics,Mouse,North,4,1724.57
T16960,2024-09-12,Clothing,Jacket,East,9,409.83
T16961,2024-10-20,Home,Lamp,East,6,1163.22
T16962,2024-09-19,Sports,Net,West,1,209.06
T16963,2024-12-01,Sports,Racket,East,10,1455.27
T16964,2024-12-25,Books,Cookbook,West,1,726.88
T16965,2024-08-25,Sports,Bat,East,7,1910.28
T16966,2024-04-27,Sports,Ball,East,8,1196.04
T16967,2024-12-21,Electronics,Mouse,North,1,728.11
T16968,2024-08-20,Sports,Bat,West,6,63.25
T16969,2024-10-19,Books,Magazine,West,6,394.43
T16970,2024-07-29,Books,Comic,West,10,893.07
T16971,2024-01-24,Sports,Jersey,West,9,1750.92
T16972,2024-11-12,Home,Mixer,North,3,808.67
T16973,2024-02-19,Books,Comic,West,7,1321.22
T16974,2024-04-18,Sports,Jersey,West,7,426.63
T16975,2024-03-21,Books,Textbook,South,10,184.02
T16976,2024-07-10,Clothing,Jeans,East,9,383.61
T16977,2024-10-01,Books,Comic,West,4,1516.78
T16978,2024-01-11,Sports,Net,West,7,896.76
T16979,2024-03-06,Books,Textbook,East,8,118.3
T16980,2024-11-24,Home,Mixer,South,7,1744.5
T16981,2024-10-15,Electronics,Headphones,North,7,1305.71
T16982,2024-07-02,Books,Textbook,North,4,618.73
T16983,2024-02-11,Home,Lamp,North,2,1083.69
T16984,2024-07-03,Books,Textbook,West,7,473.95
T16985,2024-05-08,Sports,Jersey,East,9,118.33
T16986,2024-11-28,Home,Blender,South,4,1524.17
T16987,2024-08-16,Home,Mixer,South,9,1718.91
T16988,2024-10-05,Books,Magazine,West,8,1568.71
T16989,2024-03-02,Electronics,Laptop,North,8,313.14
T16990,2024-11-24,Clothing,Jeans,North,1,585.71
T16991,2024-08-14,Electronics,Mouse,South,4,1141.58
T16992,2024-01-28,Electronics,Laptop,North,10,580.2
T16993,2024-03-18,Books,Novel,North,3,1034.05
T16994,2024-11-05,Electronics,Mouse,East,6,270.96
T16995,2024-06-23,Sports,Ball,East,4,205.94
T16996,2024-04-11,Home,Lamp,North,2,1046.31
T16997,2024-11-26,Sports,Net,South,3,1943.84
T16998,2024-04-30,Books,Textbook,East,7,166.99
T16999,2024-10-20,Electronics,Laptop,East,5,1425.05
T17000,2024-08-28,Home,Vacuum,South,3,458.09
T17001,2024-08-14,Home,Blender,South,2,1729.84
T17002,2024-11-20,Sports,Racket,South,7,1074.71
T17003,2024-02-22,Books,Magazine,East,9,994.23
T17004,2024-11-16,Electronics,Keyboard,West,2,1102.06
T17005,2024-07-13,Sports,Ball,East,1,1587.73
T17006,2024-09-21,Electronics,Keyboard,West,2,1701.79
T17007,2024-02-07,Home,Mixer,West,4,212.48
T17008,2024-04-09,Electronics,Laptop,East,8,1393.92
T17009,2024-07-07,Clothing,Socks,East,10,464.28
T17010,2024-09-29,Clothing,T-Shirt,South,9,1515.14
T17011,2024-06-13,Clothing,Jeans,West,2,1134.52
T17012,2024-10-02,Home,Vacuum,North,6,249.5
T17013,2024-09-01,Electronics,Keyboard,North,9,1325.35
T17014,2024-12-23,Sports,Bat,South,9,644.14
T17015,2024-11-18,Home,Blender,North,2,124.22
T17016,2024-02-09,Electronics,Monitor,North,5,473.16
T17017,2024-08-13,Electronics,Monitor,South,5,1829.15
T17018,2024-08-19,Sports,Racket,West,10,1151.05
T17019,2024-10-26,Sports,Jersey,South,9,1808.24
T17020,2024-09-02,Home,Vacuum,South,4,1618.6
T17021,2024-06-18,Home,Blender,East,7,30.48
T17022,2024-02-22,Sports,Jersey,East,4,428.01
T17023,2024-08-18,Books,Magazine,South,9,604.54
T17024,2024-07-05,Home,Mixer,East,10,1610.25
T17025,2024-02-02,Home,Vacuum,East,10,1386.05
T17026,2024-10-19,Clothing,Jeans,West,6,623.23
T17027,2024-06-14,Sports,Racket,West,2,994.77
T17028,2024-12-11,Sports,Net,East,5,900.11
T17029,2024-02-17,Clothing,Socks,South,7,674.92
T17030,2024-05-25,Electronics,Monitor,East,2,1682.51
T17031,2024-01-15,Sports,Jersey,West,3,430.05
T17032,2024-12-13,Books,Cookbook,West,1,921.76
T17033,2024-05-08,Sports,Jersey,West,8,1136.37
T17034,2024-03-09,Electronics,Headphones,West,3,398.98
T17035,2024-08-22,Books,Magazine,South,10,1233.7
T17036,2024-01-25,Books,Magazine,South,5,1877.07
T17037,2024-02-28,Sports,Racket,North,5,1471.64
T17038,2024-02-23,Electronics,Mouse,South,10,1163.34
T17039,2024-03-09,Electronics,Laptop,West,6,609.94
T17040,2024-04-29,Sports,Racket,West,6,1815.71
T17041,2024-02-01,Clothing,Socks,West,10,1181.2
T17042,2024-10-20,Clothing,Jeans,North,2,1242.46
T17043,2024-09-18,Clothing,T-Shirt,West,8,1293.46
T17044,2024-12-21,Clothing,Jeans,East,3,1197.59
T17045,2024-12-04,Sports,Racket,East,4,1186.9
T17046,2024-02-19,Home,Blender,South,7,1280.93
T17047,2024-03-13,Sports,Net,East,3,93.36
T17048,2024-11-20,Books,Novel,West,8,847.66
T17049,2024-06-19,Books,Textbook,East,8,1066.45
T17050,2024-05-17,Electronics,Keyboard,East,1,1853.01
T17051,2024-05-27,Electronics,Mouse,West,3,414.34
T17052,2024-11-19,Electronics,Keyboard,South,8,1790.71
T17053,2024-02-22,Electronics,Headphones,South,7,776.03
T17054,2024-06-02,Sports,Bat,South,7,1071.39
T17055,2024-05-11,Home,Vacuum,North,4,229.46
T17056,2024-05-20,Books,Novel,North,9,463.4
T17057,2024-01-13,Sports,Jersey,East,3,1153.74
T17058,2024-03-31,Sports,Jersey,South,2,1401.9
T17059,2024-08-12,Clothing,Jeans,East,1,1698.12
T17060,2024-11-24,Books,Cookbook,West,10,1648.44
T17061,2024-01-26,Electronics,Monitor,West,3,124.21
T17062,2024-03-08,Sports,Jersey,North,2,790.44
T17063,2024-10-30,Home,Vacuum,North,2,504.42
T17064,2024-12-23,Sports,Bat,East,5,1253.01
T17065,2024-12-26,Sports,Net,East,3,641.69
T17066,2024-09-14,Sports,Racket,East,3,380.17
T17067,2024-06-10,Clothing,T-Shirt,South,4,1164.29
T17068,2024-11-23,Books,Magazine,North,8,1288.32
T17069,2024-06-18,Electronics,Keyboard,South,3,1559.88
T17070,2024-04-09,Clothing,Socks,South,2,524.28
T17071,2024-12-08,Electronics,Laptop,South,5,1226.58
T17072,2024-09-10,Books,Novel,North,8,394.85
T17073,2024-10-16,Sports,Racket,East,3,1863.56
T17074,2024-03-13,Home,Toaster,West,8,1772.16
T17075,2024-04-13,Clothing,Socks,West,3,286.8
T17076,2024-03-14,Home,Toaster,South,6,879.19
T17077,2024-04-25,Electronics,Laptop,West,2,318.15
T17078,2024-03-10,Electronics,Keyboard,North,10,621.16
T17079,2024-04-24,Home,Vacuum,West,10,531.59
T17080,2024-01-23,Electronics,Mouse,East,1,1455.47
T17081,2024-09-22,Home,Blender,East,7,1605.27
T17082,2024-09-30,Electronics,Keyboard,North,9,97.15
T17083,2024-07-19,Sports,Jersey,South,5,1864.15
T17084,2024-08-16,Electronics,Monitor,East,9,948.05
T17085,2024-07-15,Electronics,Monitor,West,8,1078.32
T17086,2024-07-18,Sports,Racket,West,9,336.93
T17087,2024-02-27,Clothing,Jeans,West,3,907.09
T17088,2024-07-22,Home,Lamp,South,9,1175.51
T17089,2024-05-12,Home,Vacuum,West,4,545.76
T17090,2024-07-21,Electronics,Monitor,South,5,535.73
T17091,2024-06-30,Clothing,Jacket,West,9,1712.56
T17092,2024-06-05,Home,Toaster,North,5,472.32
T17093,2024-12-07,Sports,Racket,East,6,273.2
T17094,2024-09-02,Books,Magazine,East,5,192.22
T17095,2024-04-22,Home,Lamp,West,7,818.94
T17096,2024-03-17,Electronics,Laptop,South,2,1166.83
T17097,2024-03-21,Sports,Ball,West,3,597.11
T17098,2024-04-15,Home,Mixer,West,10,111.78
T17099,2024-01-15,Books,Cookbook,North,5,300.14
T17100,2024-10-17,Clothing,T-Shirt,South,4,72.79
T17101,2024-07-25,Electronics,Mouse,East,5,819.33
T17102,2024-10-04,Sports,Jersey,East,2,621.43
T17103,2024-06-22,Sports,Net,West,9,1305.76
T17104,2024-09-28,Books,Novel,East,4,1761.2
T17105,2024-04-26,Electronics,Headphones,North,10,1988.42
T17106,2024-02-01,Electronics,Headphones,North,10,40.69
T17107,2024-05-02,Clothing,Jacket,West,9,1813.58
T17108,2024-06-24,Books,Novel,West,10,1965.14
T17109,2024-11-21,Sports,Racket,West,8,1888.61
T17110,2024-11-25,Books,Magazine,East,9,1325.74
T17111,2024-07-07,Home,Lamp,East,9,1091.47
T17112,2024-04-11,Home,Lamp,South,9,1749.91
T17113,2024-06-22,Sports,Racket,North,5,1914.88
T17114,2024-04-24,Electronics,Laptop,South,9,1357.4
T17115,2024-07-04,Books,Magazine,South,1,766.44
T17116,2024-01-12,Books,Novel,West,1,1786.54
T17117,2024-10-01,Clothing,Socks,North,8,1554.25
T17118,2024-03-22,Home,Blender,South,7,156.82
T17119,2024-09-27,Books,Textbook,East,6,1850.67
T17120,2024-07-15,Books,Textbook,West,1,1401.6
T17121,2024-10-03,Sports,Ball,South,2,698.94
T17122,2024-11-25,Clothing,Hat,East,8,82.33
T17123,2024-11-28,Electronics,Headphones,South,3,1456.95
T17124,2024-06-16,Home,Vacuum,West,6,369.4
T17125,2024-05-25,Home,Vacuum,North,1,105.14
T17126,2024-07-10,Books,Cookbook,West,5,430.39
T17127,2024-02-07,Books,Textbook,East,4,719.18
T17128,2024-04-05,Books,Cookbook,West,10,416.72
T17129,2024-02-06,Books,Cookbook,South,10,1325.38
T17130,2024-04-05,Home,Toaster,East,7,349.99
T17131,2024-09-16,Sports,Bat,North,1,936.25
T17132,2024-11-03,Home,Blender,South,2,653.5
T17133,2024-06-21,Books,Magazine,South,2,512.04
T17134,2024-01-07,Sports,Net,North,5,643.33
T17135,2024-04-23,Books,Textbook,North,4,291.95
T17136,2024-08-12,Books,Novel,West,7,887.36
T17137,2024-04-28,Home,Lamp,North,1,1231.84
T17138,2024-02-25,Sports,Jersey,South,6,1693.49
T17139,2024-10-15,Clothing,Jeans,South,9,1495.52
T17140,2024-09-21,Sports,Racket,North,7,872.59
T17141,2024-10-05,Books,Comic,South,9,813.16
T17142,2024-10-19,Sports,Racket,North,10,1241.35
T17143,2024-02-16,Books,Novel,North,2,1053.23
T17144,2024-04-12,Books,Novel,West,1,1871.98
T17145,2024-08-28,Electronics,Mouse,North,2,1379.57
T17146,2024-01-06,Electronics,Headphones,West,10,342.96
T17147,2024-05-08,Books,Magazine,West,9,914.32
T17148,2024-09-15,Books,Comic,West,8,679.28
T17149,2024-08-01,Electronics,Headphones,South,7,562.54
T17150,2024-07-23,Books,Cookbook,West,8,1009.85
T17151,2024-04-20,Sports,Racket,West,2,220.39
T17152,2024-02-24,Books,Novel,South,8,1510.67
T17153,2024-02-27,Clothing,Jacket,West,7,300.16
T17154,2024-03-26,Home,Toaster,East,8,935.88
T17155,2024-12-17,Books,Magazine,South,1,444.11
T17156,2024-04-04,Electronics,Mouse,North,5,1095.25
T17157,2024-07-06,Books,Textbook,West,4,1034.23
T17158,2024-12-16,Books,Comic,West,7,1745.14
T17159,2024-09-04,Home,Vacuum,South,5,1827.71
T17160,2024-07-23,Clothing,T-Shirt,West,3,166.01
T17161,2024-12-02,Sports,Jersey,East,1,517.37
T17162,2024-06-14,Home,Blender,West,8,1903.48
T17163,2024-03-25,Home,Vacuum,West,3,1222.68
T17164,2024-08-28,Home,Vacuum,West,3,78.36
T17165,2024-09-30,Sports,Bat,South,6,770.4
T17166,2024-05-28,Home,Blender,West,9,21.09
T17167,2024-01-02,Clothing,Jeans,West,10,1101.96
T17168,2024-08-27,Clothing,Jeans,South,8,305.03
T17169,2024-03-21,Home,Vacuum,West,10,544.66
T17170,2024-06-18,Electronics,Keyboard,South,4,370.32
T17171,2024-09-07,Sports,Racket,West,1,1527.52
T17172,2024-04-30,Books,Textbook,East,9,717.85
T17173,2024-05-03,Electronics,Mouse,East,5,808.01
T17174,2024-08-16,Clothing,Socks,West,10,1551.22
T17175,2024-08-12,Sports,Jersey,West,1,1156.84
T17176,2024-01-29,Home,Mixer,West,4,1568.0
T17177,2024-01-11,Home,Blender,East,2,1332.16
T17178,2024-05-23,Sports,Racket,East,6,1286.72
T17179,2024-05-03,Clothing,Socks,North,7,987.04
T17180,2024-11-30,Sports,Ball,East,6,1591.94
T17181,2024-02-11,Books,Magazine,West,3,1818.16
T17182,2024-08-14,Clothing,T-Shirt,South,6,1501.79
T17183,2024-06-11,Books,Cookbook,West,1,1503.03
T17184,2024-10-20,Electronics,Laptop,East,2,1885.55
T17185,2024-07-01,Electronics,Laptop,South,7,993.94
T17186,2024-09-12,Home,Lamp,West,10,70.88
T17187,2024-03-07,Sports,Racket,West,2,1883.84
T17188,2024-03-13,Home,Toaster,South,2,289.78
T17189,2024-03-29,Sports,Net,East,7,1888.22
T17190,2024-11-07,Books,Textbook,South,9,1014.66
T17191,2024-09-09,Electronics,Headphones,South,9,1853.33
T17192,2024-03-04,Sports,Jersey,West,8,1964.37
T17193,2024-01-12,Home,Vacuum,East,8,1968.02
T17194,2024-08-21,Electronics,Monitor,South,3,421.96
T17195,2024-11-01,Books,Textbook,South,4,1480.25
T17196,2024-06-20,Electronics,Mouse,West,5,431.62
T17197,2024-07-17,Home,Toaster,South,4,1607.76
T17198,2024-01-01,Books,Comic,West,10,1822.85
T17199,2024-06-29,Home,Mixer,North,6,446.82
T17200,2024-10-10,Books,Textbook,East,9,848.62
T17201,2024-12-03,Sports,Net,South,6,482.95
T17202,2024-07-23,Books,Cookbook,North,4,607.94
T17203,2024-11-19,Books,Cookbook,North,4,1246.61
T17204,2024-12-31,Electronics,Headphones,East,8,822.23
T17205,2024-10-12,Books,Textbook,North,6,452.37
T17206,2024-10-08,Clothing,Jacket,West,6,1816.2
T17207,2024-09-20,Books,Textbook,East,4,321.11
T17208,2024-10-11,Clothing,Jacket,West,1,525.3
T17209,2024-05-07,Clothing,Hat,East,2,1913.94
T17210,2024-04-07,Electronics,Headphones,South,6,1116.98
T17211,2024-02-21,Books,Comic,East,3,1878.46
T17212,2024-01-04,Books,Textbook,North,9,1069.37
T17213,2024-09-09,Home,Mixer,North,9,504.17
T17214,2024-10-12,Clothing,Jeans,East,9,993.96
T17215,2024-12-11,Sports,Net,South,3,1762.37
T17216,2024-09-03,Sports,Racket,West,10,118.74
T17217,2024-09-14,Sports,Jersey,South,1,1580.21
T17218,2024-01-11,Home,Mixer,South,10,23.56
T17219,2024-10-05,Home,Mixer,West,7,879.15
T17220,2024-05-20,Sports,Net,East,2,1844.68
T17221,2024-07-16,Home,Vacuum,North,5,1261.68
T17222,2024-04-27,Books,Textbook,West,6,1547.86
T17223,2024-04-17,Clothing,Socks,North,8,264.87
T17224,2024-05-13,Books,Novel,South,8,1978.97
T17225,2024-03-24,Electronics,Monitor,West,6,784.62
T17226,2024-01-05,Sports,Bat,East,1,465.96
T17227,2024-04-18,Electronics,Mouse,North,3,1757.35
T17228,2024-09-24,Books,Textbook,West,7,514.17
T17229,2024-07-14,Books,Cookbook,West,8,748.98
T17230,2024-08-17,Clothing,Jeans,West,8,1327.27
T17231,2024-01-14,Home,Blender,North,4,1101.47
T17232,2024-10-27,Home,Toaster,West,4,1632.11
T17233,2024-03-27,Electronics,Keyboard,East,3,1009.01
T17234,2024-12-15,Home,Blender,East,8,784.04
T17235,2024-07-17,Electronics,Mouse,South,4,139.52
T17236,2024-07-30,Books,Comic,West,3,1580.65
T17237,2024-01-23,Home,Mixer,North,8,942.69
T17238,2024-05-29,Sports,Jersey,West,2,1807.16
T17239,2024-03-23,Clothing,Socks,West,8,1660.8
T17240,2024-05-15,Books,Textbook,South,3,182.82
T17241,2024-12-19,Home,Toaster,South,6,733.44
T17242,2024-08-14,Clothing,T-Shirt,South,5,1192.22
T17243,2024-01-24,Books,Comic,East,5,947.28
T17244,2024-09-18,Books,Comic,East,4,1264.14
T17245,2024-01-14,Books,Novel,East,3,1749.08
T17246,2024-04-19,Sports,Bat,North,3,564.94
T17247,2024-01-18,Home,Lamp,South,5,1925.22
T17248,2024-10-22,Sports,Racket,East,7,524.71
T17249,2024-08-25,Electronics,Laptop,West,4,1034.16
T17250,2024-02-25,Sports,Net,South,1,1753.23
T17251,2024-08-16,Clothing,Hat,North,5,437.72
T17252,2024-03-27,Books,Magazine,South,6,1574.19
T17253,2024-07-05,Books,Comic,East,1,1426.15
T17254,2024-07-23,Clothing,Hat,South,6,1874.3
T17255,2024-11-05,Electronics,Mouse,East,4,1900.33
T17256,2024-02-14,Electronics,Laptop,South,4,1635.36
T17257,2024-12-13,Sports,Bat,North,6,445.72
T17258,2024-11-15,Home,Toaster,North,3,1885.12
T17259,2024-04-24,Clothing,T-Shirt,West,9,1072.3
T17260,2024-01-25,Books,Cookbook,North,10,210.62
T17261,2024-03-22,Clothing,T-Shirt,East,7,613.19
T17262,2024-06-11,Clothing,Jacket,North,4,1815.58
T17263,2024-12-11,Sports,Net,East,1,759.45
T17264,2024-10-26,Books,Cookbook,West,5,1498.62
T17265,2024-12-29,Electronics,Mouse,South,6,1738.0
T17266,2024-12-15,Home,Toaster,East,10,668.19
T17267,2024-08-13,Electronics,Headphones,West,5,1226.3
T17268,2024-04-14,Home,Blender,North,5,43.32
T17269,2024-06-16,Books,Magazine,West,7,1402.25
T17270,2024-02-23,Books,Magazine,West,4,1313.51
T17271,2024-08-16,Clothing,Hat,East,3,59.92
T17272,2024-09-08,Home,Lamp,East,1,1278.51
T17273,2024-07-25,Books,Comic,East,1,1730.47
T17274,2024-09-01,Home,Vacuum,North,2,331.45
T17275,2024-12-04,Sports,Bat,East,9,152.14
T17276,2024-06-06,Home,Toaster,West,7,1261.08
T17277,2024-11-18,Clothing,Jeans,East,10,1022.99
T17278,2024-12-15,Books,Novel,East,4,1565.01
T17279,2024-05-28,Electronics,Keyboard,South,7,1952.83
T17280,2024-07-27,Sports,Net,West,5,1514.81
T17281,2024-06-15,Electronics,Monitor,South,4,748.33
T17282,2024-03-01,Home,Mixer,West,2,1727.4
T17283,2024-08-12,Clothing,Hat,North,1,195.87
T17284,2024-04-05,Books,Novel,West,5,1155.83
T17285,2024-10-27,Electronics,Laptop,South,5,1712.02
T17286,2024-12-10,Clothing,T-Shirt,South,8,522.8
T17287,2024-05-01,Sports,Racket,North,3,1984.25
T17288,2024-02-14,Sports,Racket,East,1,1393.56
T17289,2024-10-28,Electronics,Mouse,South,9,206.54
T17290,2024-02-13,Clothing,Socks,South,5,228.89
T17291,2024-01-20,Clothing,Hat,West,8,256.46
T17292,2024-10-25,Electronics,Headphones,North,5,1218.96
T17293,2024-08-28,Books,Comic,North,2,547.15
T17294,2024-01-27,Clothing,Socks,North,10,1676.5
T17295,2024-10-19,Sports,Jersey,West,10,1050.34
T17296,2024-05-04,Clothing,Hat,North,9,50.09
T17297,2024-04-21,Sports,Ball,North,9,306.4
T17298,2024-07-23,Books,Textbook,North,10,1297.31
T17299,2024-10-31,Home,Blender,West,6,206.11
T17300,2024-07-04,Electronics,Monitor,East,3,1057.11
T17301,2024-12-27,Electronics,Laptop,East,8,416.6
T17302,2024-05-21,Sports,Net,East,6,178.4
T17303,2024-11-08,Books,Magazine,North,6,1548.77
T17304,2024-07-02,Electronics,Mouse,South,2,843.69
T17305,2024-01-25,Electronics,Headphones,North,3,340.21
T17306,2024-09-11,Electronics,Keyboard,West,9,456.79
T17307,2024-11-18,Electronics,Headphones,South,8,1670.27
T17308,2024-03-25,Books,Comic,South,10,523.38
T17309,2024-10-11,Sports,Net,South,8,607.68
T17310,2024-02-18,Sports,Jersey,West,3,377.91
T17311,2024-08-31,Home,Lamp,North,3,1910.94
T17312,2024-11-04,Home,Toaster,East,7,1870.83
T17313,2024-10-12,Clothing,Hat,South,4,1942.08
T17314,2024-03-11,Electronics,Headphones,South,2,1777.2
T17315,2024-11-21,Clothing,Jacket,South,9,807.69
T17316,2024-08-21,Sports,Net,East,8,798.13
T17317,2024-08-02,Sports,Jersey,North,6,995.58
T17318,2024-01-25,Home,Toaster,West,10,1730.17
T17319,2024-03-18,Clothing,Jeans,West,4,1361.45
T17320,2024-07-27,Clothing,Hat,North,2,788.84
T17321,2024-04-02,Sports,Bat,East,7,1710.61
T17322,2024-01-01,Clothing,Jeans,West,7,1254.6
T17323,2024-07-14,Books,Cookbook,West,6,1033.23
T17324,2024-06-13,Sports,Ball,West,6,1644.91
T17325,2024-01-27,Clothing,Jeans,North,2,518.78
T17326,2024-09-06,Clothing,T-Shirt,North,6,53.65
T17327,2024-03-29,Books,Textbook,West,4,150.66
T17328,2024-01-12,Home,Toaster,North,6,683.37
T17329,2024-01-31,Books,Magazine,East,4,831.93
T17330,2024-04-07,Home,Toaster,North,3,1345.78
T17331,2024-07-16,Clothing,Jacket,North,6,1412.19
T17332,2024-05-25,Electronics,Headphones,South,6,1036.57
T17333,2024-11-28,Books,Textbook,South,8,1423.17
T17334,2024-10-31,Books,Comic,South,1,88.72
T17335,2024-04-28,Home,Toaster,East,7,1799.88
T17336,2024-04-15,Sports,Ball,South,4,1767.34
T17337,2024-03-09,Clothing,Hat,North,10,1321.29
T17338,2024-03-10,Home,Mixer,East,7,1017.14
T17339,2024-12-27,Home,Vacuum,West,10,448.73
T17340,2024-08-01,Clothing,Socks,East,10,1592.03
T17341,2024-03-23,Clothing,Socks,East,10,379.29
T17342,2024-09-23,Home,Mixer,North,7,882.67
T17343,2024-05-31,Home,Lamp,North,9,1320.77
T17344,2024-07-19,Home,Blender,North,10,532.69
T17345,2024-11-16,Clothing,Socks,North,2,386.67
T17346,2024-12-13,Electronics,Mouse,North,5,446.91
T17347,2024-05-08,Electronics,Laptop,North,9,608.04
T17348,2024-06-02,Clothing,Jacket,East,2,525.85
T17349,2024-05-10,Home,Mixer,West,9,1528.85
T17350,2024-01-04,Electronics,Laptop,East,6,1932.8
T17351,2024-03-08,Home,Lamp,North,3,1165.87
T17352,2024-05-31,Books,Cookbook,West,4,644.17
T17353,2024-12-07,Books,Textbook,North,8,1485.97
T17354,2024-12-11,Sports,Jersey,South,9,1046.0
T17355,2024-01-15,Clothing,Socks,South,8,548.64
T17356,2024-04-03,Electronics,Monitor,North,3,1244.34
T17357,2024-03-18,Electronics,Laptop,South,6,1386.1
T17358,2024-06-30,Sports,Racket,West,9,263.96
T17359,2024-06-09,Home,Blender,West,10,1555.85
T17360,2024-10-17,Sports,Racket,North,8,1164.84
T17361,2024-03-20,Sports,Net,West,6,1492.81
T17362,2024-01-06,Home,Toaster,West,2,1956.13
T17363,2024-06-12,Books,Magazine,South,9,1079.14
T17364,2024-02-19,Sports,Racket,East,3,121.57
T17365,2024-11-19,Books,Magazine,South,3,676.51
T17366,2024-09-27,Home,Blender,North,8,118.99
T17367,2024-03-30,Clothing,Socks,North,6,1768.73
T17368,2024-11-30,Sports,Jersey,West,6,1739.31
T17369,2024-05-22,Books,Magazine,North,7,882.26
T17370,2024-01-09,Sports,Net,West,6,1180.73
T17371,2024-02-05,Sports,Bat,East,4,1964.45
T17372,2024-09-28,Home,Toaster,South,4,1058.93
T17373,2024-07-19,Home,Toaster,South,3,1321.4
T17374,2024-05-05,Home,Vacuum,North,10,1861.17
T17375,2024-10-08,Electronics,Keyboard,East,7,1371.25
T17376,2024-10-18,Home,Mixer,East,7,1661.29
T17377,2024-01-18,Electronics,Laptop,South,8,769.07
T17378,2024-08-26,Electronics,Keyboard,North,8,520.13
T17379,2024-12-16,Books,Comic,South,10,505.62
T17380,2024-07-26,Sports,Jersey,East,6,96.72
T17381,2024-10-02,Sports,Ball,South,2,1272.06
T17382,2024-06-20,Electronics,Laptop,South,5,105.8
T17383,2024-11-11,Home,Vacuum,North,9,476.96
T17384,2024-10-21,Electronics,Mouse,North,7,1439.94
T17385,2024-03-06,Electronics,Keyboard,West,4,957.9
T17386,2024-08-25,Electronics,Monitor,South,2,752.51
T17387,2024-02-09,Clothing,Jacket,South,4,146.04
T17388,2024-01-08,Electronics,Mouse,South,1,1578.56
T17389,2024-01-20,Clothing,Jacket,East,9,83.35
T17390,2024-07-12,Sports,Net,East,1,1518.24
T17391,2024-04-04,Electronics,Laptop,West,3,847.15
T17392,2024-09-04,Clothing,T-Shirt,North,4,1229.38
T17393,2024-12-07,Clothing,Socks,North,8,1944.59
T17394,2024-06-23,Clothing,Jacket,South,5,1733.32
T17395,2024-10-04,Electronics,Mouse,West,5,704.09
T17396,2024-06-20,Electronics,Keyboard,North,10,1457.34
T17397,2024-04-26,Electronics,Monitor,South,7,1232.0
T17398,2024-06-03,Clothing,T-Shirt,North,8,1035.22
T17399,2024-08-31,Electronics,Mouse,West,7,1042.43
T17400,2024-08-25,Home,Lamp,East,5,1875.58
T17401,2024-08-15,Electronics,Keyboard,North,6,1156.39
T17402,2024-04-12,Sports,Jersey,South,8,1880.6
T17403,2024-02-29,Electronics,Keyboard,East,9,1433.9
T17404,2024-03-17,Books,Cookbook,North,2,1855.29
T17405,2024-01-14,Books,Cookbook,East,10,203.89
T17406,2024-08-31,Electronics,Keyboard,South,6,574.79
T17407,2024-07-29,Clothing,Jeans,East,7,1731.18
T17408,2024-11-02,Sports,Bat,South,6,1046.32
T17409,2024-09-08,Home,Lamp,South,1,484.37
T17410,2024-04-01,Sports,Ball,South,9,1973.31
T17411,2024-06-02,Electronics,Headphones,East,9,249.24
T17412,2024-01-29,Books,Comic,East,10,1436.88
T17413,2024-01-09,Books,Novel,South,8,732.78
T17414,2024-06-01,Books,Novel,East,2,463.24
T17415,2024-04-24,Clothing,T-Shirt,East,2,823.9
T17416,2024-09-22,Home,Vacuum,East,2,165.68
T17417,2024-01-18,Clothing,T-Shirt,East,6,492.03
T17418,2024-04-12,Electronics,Headphones,West,5,1028.81
T17419,2024-02-02,Clothing,Jeans,West,3,1609.47
T17420,2024-05-17,Books,Novel,West,9,409.84
T17421,2024-07-01,Sports,Ball,East,10,395.26
T17422,2024-08-23,Clothing,Hat,South,2,648.75
T17423,2024-06-10,Clothing,Socks,East,7,550.19
T17424,2024-06-12,Books,Magazine,West,2,1375.09
T17425,2024-02-09,Home,Lamp,West,5,734.47
T17426,2024-06-26,Sports,Net,South,2,174.38
T17427,2024-03-12,Home,Lamp,South,7,1496.54
T17428,2024-01-22,Electronics,Mouse,North,5,331.44
T17429,2024-05-22,Books,Comic,East,4,811.54
T17430,2024-02-15,Clothing,Socks,North,2,1593.21
T17431,2024-03-13,Sports,Bat,South,4,1189.69
T17432,2024-04-30,Books,Novel,East,7,1004.58
T17433,2024-02-13,Home,Mixer,North,8,25.62
